Address,Connector level (group),Date Created,id,Latitude,Longitude,Name,Place,Level,Value,Image,Top,Left,ShortName
"18430 Sherman Way, Reseda, CA 91335",Level 2,2015,67013,34.200718,-118.534256,Walgreens,SDG7,LA,,,,,
"3183 Wilshire Blvd, Los Angeles, CA 90010",Level 2,2015,68506,34.062462,-118.290832,Wilshire Vermont Station,SDG7,LA,,,,,
"200 De Neve Drive, Los Angeles, CA 90095",Level 2,2015,69298,34.073466,-118.449603,UCLA - Parking Structure SV,SDG7,LA,,,,,
"5800 Fulton Avenue Valley Glen, CA 91401",Level 2,2015,55548,34.176156,-118.418957,Los Angeles Valley College,SDG7,LA,,,,,
"433 E Temple St, Los Angeles, CA, 90012",Level 2,2015,55757,34.050681,-118.236336,Los Angeles Department of Water and Power,SDG7,LA,,,,,
"1050 S Flower St, Los Angeles, California 90015 United States ",Level 2,2015,69900,34.043053,-118.263725,Met Lofts Parking Garage,SDG7,LA,,,,,
"300 S Doheny Dr Los Angeles, CA 90048",Level 2,2015,47364,34.072987,-118.389203,Four Seasons Los Angeles At Beverly Hills,SDG7,LA,,,,,
"11340 W. Olympic Blvd., Los Angeles, CA 90064",Level 2,2015,55893,34.037378,-118.441132,Commerce Plaza,SDG7,LA,,,,,
"901 W Olympic Blvd, Los Angeles, CA 90015",Level 2,2015,71847,34.046049,-118.266185,LA Live / Courtyard / Residence Inn,SDG7,LA,,,,,
"930 Hilgard Ave Los Angeles, CA 90024",Level 2,2015,66052,34.063261,-118.441103,W Hotel Los Angeles,SDG7,LA,,,,,
"1600 Vine St, Los Angeles, CA 90028, USA",Level 2,2015,55986,34.100094,-118.326431,Trader Joe's Parking Garage,SDG7,LA,,,,,
"302 W 5th St, San Pedro, CA 90731, USA",Level 2,2015,73303,33.739877,-118.283938,Karat Patch,SDG7,LA,,,,,
"1 World Way, Los Angeles, CA 90045",DCFC,2015,11497,33.944721,-118.399757,LAX Airport - Lot 1,SDG7,LA,,,,,
"221 S. Grand Ave., Los Angeles, CA 90012",Level 2,2015,75651,34.054471,-118.250558,The Broad Art Museum Parking Garage,SDG7,LA,,,,,
"5333 Zoo Dr., Los Angeles, CA 90027",Level 2,2015,70654,34.149807,-118.284272,Los Angeles Zoo,SDG7,LA,,,,,
"6464 Sunset Blvd, Los Angeles, CA 90028",DCFC,2015,13271,34.097505,-118.331262,Building 6464,SDG7,LA,,,,,
"5200 W Century Blvd, Los Angeles, CA 90045",Level 2,2015,77514,33.944977,-118.370685,Office Building,SDG7,LA,,,,,
"1860 Vine St Los Angeles, CA 90028",Level 2,2015,62017,34.104862,-118.326413,Extra Space Self Storage,SDG7,LA,,,,,
"4636 Lincoln Boulevard Marina del Rey, California 90292",Level 2,2015,60406,33.982838,-118.440674,Marina Del Rey Toyota,SDG7,LA,,,,,
"2645 La Cienega Ave Los Angeles, CA 90034",Level 2,2015,62950,34.033695,-118.379051,Extra Space Storage,SDG7,LA,,,,,
"4728 Fountain Ave Los Angeles, CA 90029",Level 2,2015,62947,34.095127,-118.292709,Extra Space Storage,SDG7,LA,,,,,
"1645 Corinth Ave Los Angeles, CA 90025",Level 2,2015,63138,34.0448,-118.449333,West LA Municipal Building,SDG7,LA,,,,,
"940 N Highland Ave, Los Angeles CA 90038, United States",Level 2,2015,67211,34.088223,-118.338158,Electric Studios,SDG7,LA,,,,,
"450 Bauchet St Los Angeles, CA 90012",Level 2,2015,59711,34.058696,-118.230483,LA County Sheriff Twin Towers Jail,SDG7,LA,,,,,
"16633 Ventura Blvd Los Angeles, CA 91436",Level 2,2015,66830,34.158466,-118.495384,Encino Executive Tower,SDG7,LA,,,,,
"5711 W Century Blvd, Los Angeles, CA 90045",Level 2,2015,69345,33.946031,-118.381684,Hilton Los Angeles Airport,SDG7,LA,,,,,
"6250 Hollywood Blvd., Los Angeles, ca 90028",Level 2,2015,58298,34.100632,-118.325867,W Hollywood Hotel and Residences,SDG7,LA,,,,,
"17985 Pacific Coast Hwy, Los Angeles, CA 90272",Level 2,2015,61254,34.044014,-118.566643,The Getty Villa South Parking,SDG7,LA,,,,,
"17985 Pacific Coast Hwy, Los Angeles, CA 90272",Level 2,2015,61260,34.04452,-118.565581,The Getty Villa Central Parking,SDG7,LA,,,,,
"801 S Figueroa St, Los Angeles CA 90017",Level 2,2015,78784,34.047903,-118.262068,801 Tower,SDG7,LA,,,,,
"1200 Getty Center Dr, Los Angeles, CA 90049",Level 2,2015,61258,34.088144,-118.475728,The Getty Center,SDG7,LA,,,,,
"5711 Van Nuys Blvd, Van Nuys, CA 91401",Level 2,2015,18505,34.174168,-118.448723,Van Nuys FIAT,SDG7,LA,,,,,
"151 South Grand Avenue, Los Angeles, CA 90012",Level 2,2015,38046,34.054749,-118.250046,Walt Disney Concert Hall Lot 16,SDG7,LA,,,,,
"14445 Olive View Dr, Sylmar, CA 91342",Level 2,2015,56096,34.325082,-118.44859,Olive View UCLA Medical Center,SDG7,LA,,,,,
"6033 S. Central Ave., Los Angeles, CA 90001",Level 2,2015,62951,33.984608,-118.256951,Extra Space Storage,SDG7,LA,,,,,
"13031 W Jefferson Blvd Los Angeles, CA 90066",Level 2,2015,63611,33.976368,-118.426119,Market At The Reserve,SDG7,LA,,,,,
"441 Bauchet St, Los Angeles, CA 90012, USA",Level 2,2015,59710,34.059664,-118.231823,LA County Sheriff Men's Central Jail ,SDG7,LA,,,,,
"145 North Broadway, Los Angeles, CA 90012, USA",Level 2,2015,47273,34.055061,-118.245041,Grand Park - Auto Park 10,SDG7,LA,,,,,
"7515 Van Nuys Blvd, Van Nuys, CA 91405",Level 2,2015,54755,34.207142,-118.449303,Mid Valley Comprehensive Health Center,SDG7,LA,,,,,
2030 Century Park West Los Angeles CA 90067,Level 2,2015,73398,34.056122,-118.416618,Century Park West Parking Structure,SDG7,LA,,,,,
"11645 Wilshire Boulevard  Los Angeles, CA 90025 ",Level 2,2015,60249,34.050255,-118.460329,Wilshire West Medical Tower,SDG7,LA,,,,,
"6624 Romaine Street, Hollywood, CA 90038",Level 2,2015,70243,34.08889,-118.334343,Office Building Hollywood 959,SDG7,LA,,,,,
5855 West Century Boulevard  Los Angeles  California  90045  USA ,Level 2,2015,57082,33.946461,-118.384285,Los Angeles Airport Marriott,SDG7,LA,,,,,
"2151 Avenue of the Stars, Los Angeles, California 90067 United States",Level 2,2015,56075,34.054016,-118.412369,InterContinental Hotel Los Angeles,SDG7,LA,,,,,
"404 S Figueroa St, Los Angeles, California 90071 United States ",Level 2,2015,72409,34.052911,-118.256195,The Westin Bonaventure Hotel & Suites	,SDG7,LA,,,,,
"11461 Sunset Boulevard Los Angeles, California 90049",Level 2,2015,20722,34.07283,-118.468475,Luxe Hotel,SDG7,LA,,,,,
"6600 Topanga Canyon Blvd, Canoga Park, CA 91303, USA",Level 2,2015,70996,34.185181,-118.604005,The Village at Westfield Topanga,SDG7,LA,,,,,
"5757 Wilshire Blvd Los Angeles, CA 90036",Level 2,2015,65498,34.063725,-118.353493,SAG-AFTRA,SDG7,LA,,,,,
"13488 Maxella Ave, Marina Del Rey, CA 90292",Level 2,2015,61535,33.98492,-118.442489,Stella Marina del Rey Luxury Apartments,SDG7,LA,,,,,
"6564 Forest Lawn Dr Los Angeles, CA 90068",Level 2,2015,20089,34.146111,-118.333961,Warner Bros Studios,SDG7,LA,,,,,
"2999 Overland Ave Los Angeles, CA 90064",Level 2,2015,65297,34.032623,-118.418381,2999 Overland,SDG7,LA,,,,,
"701 Stone Canyon Road, Los Angeles, CA 90077",Level 2,2015,57920,34.086269,-118.445671,Hotel Bel Air,SDG7,LA,,,,,
"4222 Vineland Ave, North Hollywood, CA 91602",Level 2,2015,53001,34.145447,-118.369751,The Beverly Garland Hotel,SDG7,LA,,,,,
"8000 W Sunset Blvd, Los Angeles, CA 90046, USA",Level 2,2015,54943,34.097314,-118.36485,Sunset Blvd Parking Garage,SDG7,LA,,,,,
"1050 Frederick St, Venice 90291",DCFC,2015,54151,33.999398,-118.460599,Lincoln Place,SDG7,LA,,,,,
"900 Exposition Boulevard, Los Angeles, CA 90007",Level 2,2016,18042,34.017624,-118.289368,Natural History Museum of Los Angeles County,SDG7,LA,,,,,
"221 Westwood Plaza, Los Angeles, CA 90077",Level 2,2016,55905,34.072537,-118.444737,UCLA - Parking Structure 4,SDG7,LA,,,,,
"9301 Tampa Ave., Los Angeles, CA 91324",Level 2,2016,80170,34.241142,-118.556549,Northridge Fashion Center - Yard House,SDG7,LA,,,,,
"1801 S Figueroa St, Los Angeles, CA 90015, USA",Level 2,2016,80319,34.035225,-118.271738,Downtown LA Motors,SDG7,LA,,,,,
"350 S Grand Ave, Los Angeles, CA 90071",DCFC,2016,80692,34.051285,-118.251411,California Plaza Garage,SDG7,LA,,,,,
"21021 Erwin St, Los Angeles, CA 91367",Level 2,2016,66140,34.183776,-118.591144,Motif Apartments,SDG7,LA,,,,,
"350 S Grand Ave, Los Angeles, CA 90071",Level 2,2016,80692,34.051285,-118.251411,California Plaza Garage,SDG7,LA,,,,,
13652 Cantara St. Panorama City CA 91402,Level 2,2016,80725,34.218845,-118.42925,Kaiser Permanente Panorama City Med Center,SDG7,LA,,,,,
"8475 S Vermont Ave, Los Angeles, CA 90044, USA",Level 2,2016,81347,33.961474,-118.292261,Los Angeles Council District Eight Constituent Service Center,SDG7,LA,,,,,
"9415-9467 E University Dr, Northridge, CA 91326, USA",Level 2,2016,82137,34.24171,-118.527806,Cal State University Northridge - Lot E5,SDG7,LA,,,,,
"4200 Radford Ave, Studio City, CA 91604",Level 2,2016,83265,34.146336,-118.391919,CBS Radford Studios - Sater Parking Structure ,SDG7,LA,,,,,
"12582 W. Millennium Dr., Playa Vista, CA 90094",Level 2,2016,66827,33.977497,-118.412081,IMAX,SDG7,LA,,,,,
"200 De Neve Drive, Los Angeles, CA 90095",Level 2,2016,69298,34.073466,-118.449603,UCLA - Parking Structure SV,SDG7,LA,,,,,
"1160 N. Vermont Ave., Hollywood, CA 90029",Level 2,2016,8492,34.093078,-118.291058,Hollywood Hotel,SDG7,LA,,,,,
"888 S Olive St, Los Angeles, CA, United States, 90014",Level 2,2016,86854,34.04385,-118.257712,LEVEL Furnished Living,SDG7,LA,,,,,
"1888 Century Park East, Los Angeles, CA, United States",Level 2,2016,86937,34.061191,-118.413894,Lathrop & Gage,SDG7,LA,,,,,
"9700 Bellanca Ave, Los Angeles CA 90045, United States",Level 2,2016,87699,33.948299,-118.379278,WallyPark Premier Parking Garage,SDG7,LA,,,,,
"1000 N Western Ave, San Pedro 90732",Level 2,2016,54942,33.752822,-118.308251,Ralph's,SDG7,LA,,,,,
"9966 Lindley Ave Northridge, CA 91330",Level 2,2016,88795,34.250323,-118.526706,Cal State University Northridge - Lot F10,SDG7,LA,,,,,
"5400 Balboa Blvd, Los Angeles CA 91316, United States",Level 2,2016,89160,34.169079,-118.500641,Medical building,SDG7,LA,,,,,
"111 N Hope St Los Angeles, CA 90012",Level 2,2016,15262,34.059162,-118.248711,LADWP John Ferraro Building,SDG7,LA,,,,,
"605 W 27th St, Los Angeles, CA 90007, USA",Level 2,2016,8384,34.027909,-118.277452,Auto Club of Southern California,SDG7,LA,,,,,
"11617 Santa Monica Blvd, Los Angeles, CA 90025",Level 2,2016,90741,34.044459,-118.454674,Santa Monica Blvd Parking/Charging,SDG7,LA,,,,,
"1 World Way, Lot 6, Los Angeles, CA 90045",Level 2,2016,8444,33.943184,-118.403221,LAX Airport - Lot 6,SDG7,LA,,,,,
"5525 Vineland Ave, Los Angeles CA 91601, United States",Level 2,2016,91029,34.170074,-118.370302,East Valley High School,SDG7,LA,,,,,
"11170 Nebraska Ave, Los Angeles, CA 90025, USA",DCFC,2016,91176,34.045183,-118.443736,LADWP,SDG7,LA,,,,,
"1630 San Pablo St, Los Angeles CA 90033, United States",Level 2,2016,91227,34.06416,-118.201562,USC - South San Pablo Lot,SDG7,LA,,,,,
"3016 Washington Blvd, Marina Del Rey, CA 90292",Level 2,2016,91628,33.989308,-118.450364,C&O Cucina,SDG7,LA,,,,,
"19662 Nordhoff St., Los Angeles, California 91324",Level 2,2016,92160,34.235379,-118.561885,Nordhoff St. Parking/Charging,SDG7,LA,,,,,
"18498 Plummer St. Los Angeles, California 91325",Level 2,2016,92188,34.242673,-118.535633,Plummer St. Parking/Charging,SDG7,LA,,,,,
"10421 Laurel Canyon Blvd Los Angeles, California 91331",Level 2,2016,92193,34.259377,-118.432865,Laurel Canyon Blvd. Parking/Charging,SDG7,LA,,,,,
"15705 Vanowen St Los Angeles, California 91406",Level 2,2016,92195,34.194397,-118.475,Haskell Ave. Parking/Charging,SDG7,LA,,,,,
"2260 W Washington Blvd Los Angeles, California 90018",Level 2,2016,92197,34.039818,-118.311064,Washington Blvd. Parking/Charging,SDG7,LA,,,,,
"615 W Jefferson Blvd Los Angeles, California 90007",Level 2,2016,92200,34.02234,-118.280686,Jefferson Blvd. / Figueroa St.,SDG7,LA,,,,,
"425 S. Palos Verdes St., San Pedro, CA 90731",Level 2,2016,16033,33.740623,-118.281288,Port of Los Angeles Administration ,SDG7,LA,,,,,
"1416 N La Brea Ave, Los Angeles CA 90028",Level 2,2016,92267,34.096512,-118.343021,The Jim Henson Company,SDG7,LA,,,,,
"6565 Sunset Blvd, Los Angeles, CA 90028",DCFC,2016,92359,34.098585,-118.332713,Maven Car Sharing,SDG7,LA,,,,,
"12744 San Fernando Road, Sylmar, CA 91342",Level 2,2016,8505,34.302,-118.460222,Second Sight Medical,SDG7,LA,,,,,
"20900 Ventura Boulevard, Woodland Hills, CA 91364",Level 2,2016,93699,34.165993,-118.588947,Chase Bank,SDG7,LA,,,,,
"4245 Lankershim Boulevard North Hollywood, CA 91602",DCFC,2016,55863,34.147728,-118.36447,Century West BMW,SDG7,LA,,,,,
"5333 Zoo Dr., Los Angeles, CA 90027",Level 2,2016,70654,34.149807,-118.284272,Los Angeles Zoo,SDG7,LA,,,,,
"18111 Nordhoff St Los Angeles, CA 91325",Level 2,2016,56821,34.241942,-118.532124,Cal State University Northridge - Lot B5,SDG7,LA,,,,,
"1950 Ignatian Cir, Los Angeles, CA 90045, USA",Level 2,2016,96207,33.969812,-118.415399,Loyola Marymount University  - Seaver Life Science Building,SDG7,LA,,,,,
"3720 Stephen M White Dr, Los Angeles, CA",Level 2,2016,96223,33.711362,-118.285061,Cabrillo Marine Aquarium,SDG7,LA,,,,,
"120 South Los Angeles Street Los Angeles, CA 90012",Level 2,2016,4387,34.050299,-118.242931,DoubleTree by Hilton Hotel Los Angeles Downtown,SDG7,LA,,,,,
"1214 N Mission Rd Los Angeles, CA 90033",Level 2,2016,56082,34.061883,-118.212517,LA County LAC/USC Med Center Lot 10,SDG7,LA,,,,,
"7800 Beverly Blvd, Los Angeles CA 90036, United States",Level 2,2016,97970,34.075603,-118.360016,CBS Television City,SDG7,LA,,,,,
"5555 Melrose Avenue, Hollywood, CA 90038, USA",Level 2,2016,16531,34.084402,-118.319608,Paramount Pictures,SDG7,LA,,,,,
"2324 S Grand Ave, Los Angeles CA 90007, United States",Level 2,2016,99616,34.028356,-118.27062,LATTC East Parking ,SDG7,LA,,,,,
"1900 South Sepulveda Boulevard, Los Angeles, CA 90025",Level 2,2016,100224,34.044139,-118.440933,VCA West LA,SDG7,LA,,,,,
"320 N. Fremont St., Los Angeles, CA ",Level 2,2016,56122,34.060173,-118.24984,LA County Health Services Lot 29,SDG7,LA,,,,,
"550 S Flower St, Los Angeles, CA 90071",Level 2,2016,57184,34.050184,-118.257063,The Standard Downtown LA,SDG7,LA,,,,,
"13701 Marina Pointe Dr, Los Angeles CA 90292, United States",Level 2,2016,102281,33.985127,-118.446664,Mirabella,SDG7,LA,,,,,
"23450 Calabasas Rd, Los Angeles CA 91302, United States",Level 2,2016,91558,34.153558,-118.633422,UCLA Health Center,SDG7,LA,,,,,
"13361 Glenoaks Boulevard, Sylmar, CA 91342",Level 2,2016,97625,34.315018,-118.459985,PUC Lakewood Charter High School,SDG7,LA,,,,,
"560 Hilgard Ave Los Angeles, California 90024",Level 2,2016,92159,34.070495,-118.438605,Hilgard Ave. / Strathmore Ave.,SDG7,LA,,,,,
"1421 Will Rogers State Park Rd., Pacific Palisades, CA 90272",Level 2,2016,79545,34.054169,-118.513466,Will Rogers State Historic Park,SDG7,LA,,,,,
"16501 sherman way, Van Nuys CA 91406",Level 2,2016,16161,34.201706,-118.493065,FAA Only,SDG7,LA,,,,,
"10526 Venice Blvd, Culver City, CA 90232",Level 2,2016,98633,34.019314,-118.405255,CRASH Space,SDG7,LA,,,,,
"8001 Langdon Ave, Van Nuys, CA 91406, USA",Level 2,2016,85426,34.216073,-118.468215,Red Hippo,SDG7,LA,,,,,
"808 S Olive St, Los Angeles, CA 90015",Level 2,2016,82594,34.044646,-118.257011,Joes Parking,SDG7,LA,,,,,
"10921 Wilshire Blvd Los Angeles, CA 90024",Level 2,2016,17915,34.0592,-118.445221,Westwood Medical Plaza,SDG7,LA,,,,,
"15421 Roscoe Blvd Los Angeles, CA 91343",Level 2,2016,17764,34.221749,-118.471988,Galpin Ford ,SDG7,LA,,,,,
"8435 Beverly Blvd. Los Angeles, CA 90048",Level 2,2016,80137,34.076344,-118.374515,Elan Hotel,SDG7,LA,,,,,
"300 S. Santa Fe Ave., Los Angeles, CA 90013",Level 2,2016,99043,34.045256,-118.232504,One Santa Fe,SDG7,LA,,,,,
"12101 Bluff Creek Drive, Los Angeles, CA, 90094",Level 2,2016,101364,33.979929,-118.404488,72andSunny,SDG7,LA,,,,,
"1773 East Century Boulevard, Los Angeles, CA 90002",Level 2,2016,100037,33.945748,-118.241264,Power Pole #1,SDG7,LA,,,,,
"525 S Hewitt St Los Angeles, CA 90013",Level 2,2016,80791,34.040506,-118.235434,LA Kretz Innovation Campus,SDG7,LA,,,,,
"340 Main St, Venice, California 90291, United States",Level 2,2016,5292,33.995018,-118.476349,Google,SDG7,LA,,,,,
"7155 Valjean Ave, Van Nuys, CA 91406",Level 2,2016,81168,34.2006,-118.487348,Signature Flight Support East,SDG7,LA,,,,,
"6650 Romaine St, Los Angeles, CA 90038",Level 2,2016,84667,34.088305,-118.335596,Hollywood Center Studios,SDG7,LA,,,,,
"3651 S Vermont Ave, Los Angeles, CA 90007, USA",Level 2,2016,90737,34.021716,-118.291681,Vermont Ave Parking/Charging,SDG7,LA,,,,,
"6624 Romaine Street, Hollywood, CA 90038",Level 2,2016,70243,34.08889,-118.334343,Office Building Hollywood 959,SDG7,LA,,,,,
"465 S La Cienega Blvd, Los Angeles, CA 90048",Level 2,2016,75980,34.070044,-118.376815,SLS Hotel at Beverly Hills,SDG7,LA,,,,,
"711 S Hope St, Los Angeles, CA 90017",Level 2,2016,99568,34.047875,-118.258471,THE BLOC/Sheraton Grand Los Angeles,SDG7,LA,,,,,
"11270 W. Olympic Blvd., Los Angeles, CA 90064",Level 2,2016,89727,34.037906,-118.440638,One Westside (bottom),SDG7,LA,,,,,
"8221 Sunset Blvd, Los Angeles, CA 90046",Level 2,2016,96710,34.09806,-118.368305,Chateau Marmont,SDG7,LA,,,,,
"1674 Lomita Blvd, Harbor City, CA 90710, USA",Level 2,2016,92155,33.797745,-118.306915,Lomita Blvd Parking/Charging,SDG7,LA,,,,,
"788 S. Grand Ave., Los Angeles, CA 90017",Level 2,2016,88694,34.045979,-118.257441,Whole Foods Market Downtown Los Angeles,SDG7,LA,,,,,
"6763 Wilbur Ave, Reseda, CA 91335, USA",Level 2,2016,92196,34.193194,-118.544853,Wilbur Ave Parking/Charging,SDG7,LA,,,,,
"5570 Lincoln Blvd, Playa Vista, CA 90094",Level 2,2016,88818,33.972728,-118.429818,LA Fitness,SDG7,LA,,,,,
"5151 State University Drive, Los Angeles, California 90032, United States",Level 2,2016,3969,34.06609,-118.1661,Cal State Los Angeles,SDG7,LA,,,,,
"3401 S. Grand Ave, Los Angeles, CA 90007",Level 2,2016,9026,34.020436,-118.277228,University of Southern California - UPX,SDG7,LA,,,,,
"6501 Fountain Ave, Los Angeles, CA 90028, USA",Level 2,2016,88782,34.094397,-118.330609,Fountain Ave Parking/Charging,SDG7,LA,,,,,
"200 North San Fernando Road, Los Angeles",Level 2,2016,91188,34.07672,-118.222272,Alta Lofts,SDG7,LA,,,,,
"23577 Calabasas Road, Calabasas, CA 91302",Level 2,2016,97409,34.157246,-118.64123,Calabasas Park and Ride,SDG7,LA,,,,,
"3856 Crenshaw Blvd Los Angeles, California 90008",Level 2,2016,92199,34.015718,-118.334983,Crenshaw Blvd. Parking/Charging,SDG7,LA,,,,,
"12035 Waterfront Dr, Los Angeles CA 90094, United States",Level 2,2016,97218,33.982538,-118.405386,Playa Vista,SDG7,LA,,,,,
"1000 Universal City Plaza, Studio City, CA 91602, USA",Level 2,2016,82989,34.136038,-118.355657,Universal Studios Hollywood - Woody Woodpecker Lot,SDG7,LA,,,,,
"1505 South Grand Avenue, Los Angeles, CA 90015",Level 2,2016,99552,34.036418,-118.266567,Los Angeles Center For Women's Health,SDG7,LA,,,,,
"5602 N Figueroa St, California, US, 90042",Level 2,2016,90716,34.109061,-118.193633,Figueroa St. Parking/Charging,SDG7,LA,,,,,
"18334 Sherman Way, Reseda, CA 91335",Level 2,2016,90719,34.201055,-118.533033,Sherman Way Parking/Charging,SDG7,LA,,,,,
"661 Imperial St, Los Angeles, CA 90021, USA",Level 2,2016,9012,34.035888,-118.231626,Urban Radish - 2,SDG7,LA,,,,,
"9365 Laurel Canyon Blvd Los Angeles, California 91331",Level 2,2016,92194,34.239256,-118.411583,Laurel Canyon Blvd. Parking/Charging,SDG7,LA,,,,,
"235 S Hill St, Los Angeles CA 90012, United States",Level 2,2016,79355,34.052723,-118.248505,Wells Fargo Center Parking Structure,SDG7,LA,,,,,
"1439 N Cahuenga Blvd, Los Angeles CA 90028, United States",Level 2,2016,91133,34.097378,-118.329733,CNN,SDG7,LA,,,,,
"2001–2003 Circle Dr, Los Angeles CA 91754, United States",Level 2,2016,85251,34.069684,-118.168239,Cal State Los Angeles - Parking Structure C,SDG7,LA,,,,,
"14500 Sherman Cir, Los Angeles CA 91405, United States",Level 2,2016,88229,34.200165,-118.450592,IMT Sherman Circle Apartments,SDG7,LA,,,,,
"1015 Abbot Kinney Blvd Los Angeles, CA 90291",Level 2,2016,20840,33.992476,-118.4721,Recargo Research and Development,SDG7,LA,,,,,
"12233 W Olympic Blvd, Los Angeles, CA, 90064",Level 2,2016,38234,34.032661,-118.456802,Tribeca West,SDG7,LA,,,,,
"4947 Huntington Dr N, Los Angeles, California 90032",Level 2,2016,92154,34.087412,-118.175676,Huntington Dr. Parking/Charging,SDG7,LA,,,,,
"8000 W Sunset Blvd, Los Angeles, CA 90046, USA",Level 2,2016,54943,34.097314,-118.36485,Sunset Blvd Parking Garage,SDG7,LA,,,,,
"4849 Laurel Canyon Blvd, Valley Village, CA 91607, USA",Level 2,2016,92189,34.159146,-118.396649,Laurel Canyon Blvd Parking/Charging,SDG7,LA,,,,,
"11601 Wilshire Blvd, Los Angeles CA 90025, United States",Level 2,2017,102916,34.050922,-118.460006,Wells Fargo Building,SDG7,LA,,,,,
